BlogImageURL,BlogTitle,BlogDate,BlogLikesCount
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/blog_img-764x382.jpg,Evolving Role Of Hotel Revenue Manager - Part 4,"MAY 26, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Competitive-Edge-119382113-2800x1400-scaled.jpg,The Evolving Role of Revenue Managers - Part 3,"MAY 24, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-165382157-2800x1400-scaled.jpg,The Evolving Role Of Hotel Revenue Managers – Part 2,"MAY 17, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-184358374-3000x1500-scaled.jpg,How Your Hotel distribution & Online Reputation Strategy is key to RevPAR Management,"MAY 15, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Finance-Report-Concept-Flat-S-124822064-3000x1500-scaled.jpg,The Evolving Role of Hotel Revenue Managers - Part 1,"MAY 10, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Business-Man-Select-Happy-156570752-2800x1400-scaled.jpg,5 Effective Ways Hotels Could Conduct Guest Surveys and Loyalty Programs,"MAY 2, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2017/04/vacation-rental_airbnb-1428x714-1024x512-1.jpg,"Hoteliers, Are Vacation Rentals Eating Your Lunch?","APRIL 26, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/artificial-intelligence-risk-reward-now-labs-2088x1044.jpg,The Future of Hotel Revenue Management – BOTs or Humans?,"APRIL 18, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Business-Or-Marketing-Concept-181728700-1-617x308.jpg,"Hoteliers, Learn How to Overcome the Challenges in Online Reputation Management","APRIL 14, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Seasonality-356x178.png,Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 4,"APRIL 13, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Competitive-Advantage-Concept-118415714-2750x1375-scaled.jpg,Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 3,"APRIL 11, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Businessman-Hand-Drawing-Sales-118618487-3800x1900-scaled.jpg,Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 2,"APRIL 7, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-153294449-3000x1500-scaled.jpg,Managing Seasonal Market Changes to Ensure your Hotel Stays on Top - Part 1,"APRIL 3, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/automation-764x382-764x382.jpg,"Hoteliers, Beat the Competition and Be The Market Leaders By Adopting Automation","MARCH 27, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/google_banner_img-764x382.jpg,How Can Hotels Use Google to Maximise their Online Presence?,"MARCH 17, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Action-Plan-Action-Plan-Str-159437243-2800x1400-scaled.jpg,Revenue Management & Marketing Automation can Help Independent Hotels Stay Ahead,"MARCH 14, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-133294829-2800x1400-scaled.jpg,"Hoteliers, Design Your Revenue Management Strategy in Pre-Opening Stage","MARCH 2, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Calendar-Note-Schedule-Memo-Ma-148425554-2800x1400-scaled.jpg,"Hoteliers, Keep a Track of Events and Holidays To Increase your Revenue Many Folds","FEBRUARY 20, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Pricing-Strategy-141013019-2800x1400-scaled.jpg,3 Effective Hotel Pricing Strategy Can Boost Your Hotel Revenue,"FEBRUARY 13, 2017",2
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotel-reviews-760x380.jpg,How to Manage Hotel's Online Reviews & Guest Experience,"FEBRUARY 2, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotelier-demand-forecasting-762x381.jpg,Why Should Hotels Pay Special Attention to Demand Forecasting?,"JANUARY 25, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Final-White-3-800x400.png,RateGain’s Top 12 Blogs of 2016,"JANUARY 3, 2017",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/otas-versus-branddotcom-1740x870.png,Managing Real-Time Room Inventories Across Multiple OTAs,"DECEMBER 27, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/al-manzel-3-1024x763-1024x512.jpg,"The Brilliant Hotelier: Face 2 Face with Ria Roberto, the Director of Revenue Management at Kenz Hotel Management, UAE","DECEMBER 19, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/rev_hero_img-472x236.jpg,Be the Revenue Management Hero of your Hotel,"NOVEMBER 28, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/restaurant-948x474.jpg,Tips to Build Customer Loyalty for Your Restaurant,"NOVEMBER 21, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Summer-Vacation-And-Online-Boo-98043824-1-300x141-282x141.jpg,"Systems Reliability, A Necessity for Hotel Operations: Part 2","NOVEMBER 18, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/sdf-740x370.jpg,Is Your Hotel United by Goals but Divided by Systems?,"NOVEMBER 16, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bali-niksoma2-1024x544-1024x512.jpg,"The Brilliant Hotelier: Face 2 Face with I Nyoman Astama, General Manager of the Bali Niksoma Boutique Beach Resort","NOVEMBER 15, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Novotel_Muenchen_M_3050027c-460x230.jpg,"Systems Reliability, A Necessity for Hotel Operations: Part 1","NOVEMBER 11, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Google-update-mobile-friendly-850x425.png,Is your Hotel Website Ready for Google's Latest Mobile Updates,"NOVEMBER 8, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-130275857-900x450.jpg,Optimize Your Hotel’s SEO and Mobile Strategy,"NOVEMBER 3, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/cypro-900x450.png,"The Brilliant Hotelier: Face 2 Face with Stavros Drakou, Director at Cyprotels Hotels and Resorts, Cyprus","NOVEMBER 2, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/pumpkins-3-849x424.jpg,What’s spookier than Halloween for Hoteliers?,"OCTOBER 26, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/PPHotels-768x1024-768x384.jpg,"The Brilliant Hotelier: Face 2 Face with Trisna Widia, Marketing & E-Commerce Manager, Prime Plaza Hotels and Resorts, Indonesia","OCTOBER 6, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/drive-direct-bookings-1024x512-1024x512.jpg,How to Increase Hotel Direct Bookings? Don’t Ignore the Role of a Booking Engine,"SEPTEMBER 26, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Disruption3-420x210.jpg,Weary of Disruption? 5 Simple Steps to Disrupt the Disruptions in the Rapidly Changing Hospitality Industry,"SEPTEMBER 21, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/fdg-440x220.jpg,Disruption in the Hotel Industry and Changing Face of the Global Travel Market,"SEPTEMBER 16, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/df-1430x715.jpg,"The Brilliant Hotelier: Tête-à-Tête with Richard Lewis, the CEO of Landmark Hotels, Dubai","SEPTEMBER 15, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/No-wifi-image-568x284.jpg,"Hotels, Are You Prepared for Digital Detox Travelers?","SEPTEMBER 6, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/J5-Rimal-900x450.jpg,"The Brilliant Hotelier: Face 2 Face with the Revenue Director at J5 Rimal Hotel Apartments, Dubai","SEPTEMBER 2, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/fg-584x292.jpg,How Hotels of Tomorrow are Improving Guest Experience with Technology?,"SEPTEMBER 1, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/make-hotel-revenue-customer-loyalty-1430x715.jpg,How can Hotels Generate More Revenue from Customer Loyalty - Part II,"AUGUST 25, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/expert-1718x859.jpg,How can Hotels Generate More Revenue from Customer Loyalty - Part I,"AUGUST 19, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/blog-900x450.jpg,5 Things About Hotel Revenue Management Your Boss Wants to Know – Part II,"JULY 28, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/bigstock-Increase-Sales-Revenue-66983953-765x382-764x382-1.jpg,5 Things About Hotel Revenue Management Your Boss Wants to Know - Part I,"JULY 22, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/channelmanager-1094x547.png,"Hotels, Improve your Online Distribution Strategy with Six Simple Tips","JULY 12, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotel-revenue-management-system-900x450.jpg,How to Ensure the Demand Generated is Translated into Increased Revenues?,"JULY 11, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Brexit-900x450.jpg,"Brexit: The Impact on Travel and Tourism Industry, Now and Later","JUNE 27, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/guest-satisfaction-900x450.jpg,Create a new chapter in the relationship between Your Hotel & Guests with Chat Tools,"JUNE 21, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Online-Guest-Reviews-hotels-900x450.jpg,Effective Ways to Measure & Generate Demand – Part IV,"JUNE 17, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotel-demand-900x450.jpg,Effective Ways to Measure & Generate Demand - Part II,"JUNE 15, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Way-connection-or-Common-Pool-Inventory-963x481.png,Effective Ways to Measure & Generate Demand – Part III,"JUNE 15, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/rate-intelligence-900x450.jpg,Effective Ways to Measure and Generate Demand - Part I,"MAY 17, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2016/03/Channel-Management-Top-Tips-to-Choose-the-Right-Hotel-Channel-Manager.webp,8 Top Tips to Choose the Right Hotel Channel Manager,"MAY 3, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Rev1-699x349.jpg,Comparing and Contrasting Industry Problems with Revenue Optimisation,"APRIL 27, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Louie-Reyes.jpg,"Unity for Revenue Management: An Interview With the Revenue Analyst at The Manila Hotel, Philippines","APRIL 14, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/rate-900x450.jpg,How to Choose the Right Rate Optimisation Tool for Your Hotel?,"APRIL 6, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/london-e2-678x339.jpg,Airbnb: An Alternate Lodging Threat to Hotels?,"MARCH 21, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/shutterstock_828033041-300x150.jpg,Did You Know? It’s critical to Push Rates along with Occupancy,"FEBRUARY 19, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/room-forecasting-1216x608.jpg,Hotel Demand Forecasting: Top 3 Ways Hoteliers Can Leverage this Strategic Management Tool,"FEBRUARY 12, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/dfs-1024x683-1024x512.jpg,7 Quick Tips For Your Hotel Pre-Opening In 2017,"FEBRUARY 12, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/Zika-586x293.png,Zika virus outbreak: Is tourism industry in Central and South America on risk?,"FEBRUARY 8, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/business-ohot-762x381.jpg,9 Undeniable Advantages of Hotel Room Forecasting,"JANUARY 3, 2016",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/hotel-social-media-960x480.jpg,Golden Rules to Make the Most of Your Hotel’s Facebook Page,"DECEMBER 15, 2015",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/comp-sets-838x419.jpg,A Revenue Management mistake that you need to avoid today,"OCTOBER 23, 2015",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/london-e2-678x339-1.jpg,The UK RevPAR Growth Story: Promises and Challenges,"OCTOBER 19, 2015",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/pareto-e-700x350.jpg,How to improve your hotel's online reputation using a 100 year old mathematics principle,"JULY 16, 2015",0
https://rategaincom.wpenginepowered.com/wp-content/uploads/2019/04/europe-revpar-growth_rategain-700x350.png,RevPar Growth in Europe: The top three cities,"JUNE 4, 2015",0
